Manikin Knife,Dagger,105,0,0,0,0,7,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Blue Dagger,Dagger,100,0,0,0,0,6,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Parrying Dagger,Dagger,80,0,0,0,0,4,18,20,0,0,0,50,50,0,0,0,0,Enchanted
Caestus,Fists,90,0,0,0,0,30,16,20,0,0,0,50,50,0,0,0,0,Enchanted
Bone Fist,Fists,20,0,0,0,0,35,15.31,50,0,0,0,50,50,0,0,0,0,Enchanted
Black Knight Greataxe,Great Axe,340,0,120,0,0,33.33,6,17.67,20.43,0,0,50,50,0,30,0,0,Enchanted
Giant Stone Axe,Great Axe,400,0,0,0,0,32.08,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Gyrm Greataxe,Great Axe,390,0,0,0,0,33.33,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Greataxe,Great Axe,390,0,0,0,0,26.37,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Drakekeeper's Greataxe,Great Axe,380,0,0,0,0,33.33,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Black Dragon Greataxe,Great Axe,410,0,0,0,0,0,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Bandit Greataxe,Great Axe,370,0,0,0,0,12,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Crescent Axe,Great Axe,210,80,0,0,0,20,9,16,0,0,0,50,50,30,0,0,0,Enchanted
Lion Greataxe,Great Axe,290,0,0,0,0,26.53,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Sacred Chime Hammer,Great Hammer,380,0,0,0,150,26.67,0,19.71,0,0,27.73,50,50,0,0,0,30,Enchanted
Giant Warrior Club,Great Hammer,520,0,0,0,0,34.21,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Iron King Hammer,Great Hammer,280,0,180,0,0,20,7,20.33,25,0,0,50,50,0,30,0,0,Enchanted
Smelter Hammer,Great Hammer,500,0,0,0,0,33.33,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Malformed Skull,Great Hammer,520,0,0,0,0,0,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Dragon Tooth,Great Hammer,470,0,0,0,0,28.89,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Old Knight Hammer,Great Hammer,500,0,0,0,0,0,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Demon's Great Hammer,Great Hammer,450,0,0,0,0,33.33,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Drakekeeper's Great Hammer,Great Hammer,450,0,0,0,0,33.33,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Gyrm Great Hammer,Great Hammer,430,0,0,0,0,33.33,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Malformed Shell,Great Hammer,430,0,0,0,0,29.11,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Drakekeeper's Warpick,Great Hammer,420,0,0,0,0,33.33,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Great Club,Great Hammer,420,0,0,0,0,33,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Sanctum Mace,Great Hammer,400,0,0,0,0,32.91,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Large Club,Great Hammer,360,0,0,0,0,42,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Pickaxe,Great Hammer,300,0,0,0,0,33,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Archdrake Mace,Great Hammer,250,0,0,0,0,28,5,20,0,0,0,50,50,0,0,0,0,Enchanted
Twin-headed Greatbow,Greatbow,260,0,0,0,0,47.17,0,44.67,0,0,0,50,50,0,0,0,0,Enchanted
Possessed Armor Greatbow,Greatbow,200,0,0,0,60,9,16.67,20,0,0,20,50,50,0,0,0,30,Enchanted
Dragonslayer Greatbow,Greatbow,290,0,0,0,0,27.55,9,19.33,0,0,0,50,50,0,0,0,0,Enchanted
Alonne Greatbow,Greatbow,260,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Watcher Greatsword,Greatsword,185,150,0,0,0,5,7,70.25,0,0,0,50,50,30,0,0,0,Enchanted
Black Knight Greatsword,Greatsword,280,0,80,0,0,18,3,16.22,18.82,0,0,50,50,0,30,0,0,Enchanted
Moonlight Greatsword,Greatsword,380,0,0,0,0,0,0,47.62,0,0,0,50,50,0,0,0,0,Enchanted
Drakeblood Greatsword,Greatsword,210,50,0,50,0,5,21,20,0,0,0,50,50,30,0,30,0,Enchanted
Thorned Greatsword,Greatsword,210,0,0,80,0,17,9,19.84,0,20.15,0,50,50,0,0,30,0,Enchanted
Defender Greatsword,Greatsword,200,0,0,80,0,17,5,19.83,0,26.52,0,50,50,0,0,30,0,Enchanted
Bluemoon Greatsword,Greatsword,375,0,0,0,0,0,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Charred Loyce Greatsword,Greatsword,180,0,90,0,0,12,14,17.47,17.86,0,0,50,50,0,30,0,0,Enchanted
Mastodon Greatsword,Greatsword,300,0,0,0,0,28.57,4,20,0,0,0,50,50,0,0,0,0,Enchanted
Black Dragon Greatsword,Greatsword,340,0,0,0,0,0,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Majestic Greatsword,Greatsword,290,0,0,0,0,20,6,20.21,0,0,0,50,50,0,0,0,0,Enchanted
Claymore,Greatsword,290,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Old Knight Greatsword,Greatsword,280,0,0,0,0,28,4,20,0,0,0,50,50,0,0,0,0,Enchanted
Bastard Sword,Greatsword,280,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Drangleic Sword,Greatsword,270,0,0,0,0,15,18,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Royal Greatsword,Greatsword,270,0,0,0,0,20,6,20,0,0,0,50,50,0,0,0,0,Enchanted
Mirrah Greatsword,Greatsword,250,0,0,0,0,16,20,20,0,0,0,50,50,0,0,0,0,Enchanted
Old Mirrah Greatsword,Greatsword,250,0,0,0,0,16,20,20,0,0,0,50,50,0,0,0,0,Enchanted
Ruler's Sword,Greatsword,280,0,0,0,0,15,7,17.24,0,0,0,43,50,0,0,0,0,Enchanted
Flamberge,Greatsword,250,0,0,0,0,9,21,20,0,0,0,50,50,0,0,0,0,Enchanted
Loyce Greatsword,Greatsword,230,0,0,0,0,2,35,20,0,0,0,50,50,0,0,0,0,Enchanted
Roaring Halberd,Halberd,310,0,0,0,210,0,16,19.71,0,0,20.17,50,50,0,0,0,30,Enchanted
Black Knight Halberd,Halberd,320,0,130,0,0,9,15,18.58,18.75,0,0,50,50,0,30,0,0,Enchanted
Dragonrider's Halberd,Halberd,250,120,0,0,0,27,9,40,0,0,0,50,50,30,0,0,0,Enchanted
Mastodon Halberd,Halberd,410,0,0,0,0,33,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Old Knight Pike,Halberd,380,0,0,0,0,33,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Old Knight Halberd,Halberd,360,0,0,0,0,16,20,20,0,0,0,50,50,0,0,0,0,Enchanted
Blue Knight's Halberd,Halberd,350,0,0,0,0,17,15,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Halberd,Halberd,350,0,0,0,0,20,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Wrathful Axe,Halberd,330,0,0,0,0,28,9,18.68,0,0,0,50,50,0,0,0,0,Enchanted
Syan's Halberd,Halberd,330,0,0,0,0,7,19,20,0,0,0,50,50,0,0,0,0,Enchanted
Lucerne,Halberd,325,0,0,0,0,26,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Scythe,Halberd,313,0,0,0,0,19,7,20,0,0,0,50,50,0,0,0,0,Enchanted
Santier's Spear,Halberd,350,0,0,0,0,0,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Helix Halberd,Halberd,280,0,0,0,0,0,19,20,0,0,0,50,50,0,0,0,0,Enchanted
Mace of the Insolent,Hammer,100,0,0,90,160,0,0,0,0,0,0,50,50,0,0,30,30,Enchanted
Black Dragon Warpick,Hammer,330,0,0,0,0,0,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Homunculus Mace,Hammer,290,0,0,0,0,19,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Blacksmith's Hammer,Hammer,290,0,0,0,0,19,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Barbed Club,Hammer,270,0,0,0,0,17,9,19.33,0,0,0,50,50,0,0,0,0,Enchanted
Reinforced Club,Hammer,260,0,0,0,0,28,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Craftsman's Hammer,Hammer,250,0,0,0,0,27,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Mace,Hammer,240,0,0,0,0,28,4,20,0,0,0,50,50,0,0,0,0,Enchanted
Aldia Hammer,Hammer,240,0,0,0,0,20,6,20,0,0,0,50,50,0,0,0,0,Enchanted
Morning Star,Hammer,220,0,0,0,0,32,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Club,Hammer,210,0,0,0,0,35,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Handmaid's Ladle,Hammer,40,0,0,0,0,0,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Chaos Blade,Katana,250,0,0,0,0,0,28,20,0,0,0,50,50,0,0,0,0,Enchanted
Darkdrift,Katana,260,0,0,0,0,0,18,20,0,0,0,50,50,0,0,0,0,Enchanted
Washing Pole,Katana,240,0,0,0,0,6,21,20,0,0,0,50,50,0,0,0,0,Enchanted
Berserker Blade,Katana,240,0,0,0,0,11,15,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Uchigatana,Katana,230,0,0,0,0,6,21,20,0,0,0,50,50,0,0,0,0,Enchanted
Manslayer,Katana,230,0,0,0,0,6,21,20,0,0,0,50,50,0,0,0,0,Enchanted
Blacksteel Katana,Katana,190,0,0,0,0,0,35,20,0,0,0,50,50,0,0,0,0,Enchanted
Bewitched Alonne Sword,Katana,180,0,0,0,0,0,33.67,20,0,0,0,50,50,0,0,0,0,Enchanted
Heide Greatlance,Lance,270,0,0,80,0,19,3,20,0,20,0,50,50,0,0,30,0,Enchanted
Heide Lance,Lance,230,0,0,100,0,18,3,18.67,0,18.67,0,50,50,0,0,30,0,Enchanted
Rampart Golem Lance,Lance,200,100,0,0,0,32.91,0,35.33,0,0,0,50,50,30,0,0,0,Enchanted
Grand Lance,Lance,340,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Crescent Sickle,Reaper,180,120,0,0,0,6,9,40.88,0,0,0,50,50,30,0,0,0,Enchanted
Silverblack Sickle,Reaper,160,0,0,0,105,17,9,19.73,0,0,20.45,50,50,0,0,0,30,Enchanted
Scythe of Nahr Alma,Reaper,140,0,0,0,100,7,13,18.98,0,0,18.49,50,50,0,0,0,30,Enchanted
Bone Scythe,Reaper,280,0,0,0,0,27,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Full Moon Sickle,Reaper,270,0,0,0,0,7,14,20,0,0,0,50,50,0,0,0,0,Enchanted
Great Scythe,Reaper,260,0,0,0,0,6,16,20,0,0,0,50,50,0,0,0,0,Enchanted
Great Machete,Reaper,250,0,0,0,0,20,6,20,0,0,0,50,50,0,0,0,0,Enchanted
Heide Spear,Spear,210,0,0,100,0,7,9,20,0,20,0,50,50,0,0,30,0,Enchanted
Silverblack Spear,Spear,150,0,0,0,110,14,9,19.73,0,0,20.45,50,50,0,0,0,30,Enchanted
Yorgh's Spear,Spear,300,0,0,0,0,19.39,14,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Spitfire Spear,Spear,160,0,80,0,0,5,4,18.58,18.75,0,0,50,50,0,30,0,0,Enchanted
Pate's Spear,Spear,270,0,0,0,0,5,15,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Gargoyle Bident,Spear,260,0,0,0,0,27,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Winged Spear,Spear,240,0,0,0,0,6,21,20,0,0,0,50,50,0,0,0,0,Enchanted
Channeler's Trident,Spear,240,0,0,0,0,6,16,20,0,0,0,50,50,0,0,0,0,Enchanted
Partizan,Spear,230,0,0,0,0,3,23,20,0,0,0,50,50,0,0,0,0,Enchanted
Spear,Spear,210,0,0,0,0,13,16,20,0,0,0,50,50,0,0,0,0,Enchanted
Stone Soldier Spear,Spear,190,0,0,0,0,16,20,20,0,0,0,50,50,0,0,0,0,Enchanted
Pike,Spear,190,0,0,0,0,17,16,20,0,0,0,50,50,0,0,0,0,Enchanted
Blue Flame,Straight Sword,130,180,0,0,0,5,7,40.15,0,0,0,50,50,30,0,0,0,Enchanted
Possessed Armor Sword,Straight Sword,170,0,100,0,0,5,3,20.36,19.64,0,0,50,50,0,30,0,0,Enchanted
Heide Knight Sword,Straight Sword,150,0,0,90,0,17,9,20,0,20,0,50,50,0,0,30,0,Enchanted
Fume Sword,Straight Sword,140,0,0,0,70,0,21,20,0,0,20,50,50,0,0,0,30,Enchanted
Black Dragon Sword,Straight Sword,300,0,0,0,0,0,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Varangian Sword,Straight Sword,250,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Drakekeeper's Sword,Straight Sword,245,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Broadsword,Straight Sword,240,0,0,0,0,20,6,20,0,0,0,50,50,0,0,0,0,Enchanted
Longsword,Straight Sword,225,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Red Rust Sword,Straight Sword,205,0,0,0,0,35,4,20,0,0,0,50,50,0,0,0,0,Enchanted
Yellow Quartz Longsword,Straight Sword,220,0,0,0,0,18,7,20,0,0,0,50,50,0,0,0,0,Enchanted
Foot Soldier Sword,Straight Sword,230,0,0,0,0,12,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Sun Sword,Straight Sword,175,0,0,0,0,28,16,20,0,0,0,50,50,0,0,0,0,Enchanted
Shortsword,Straight Sword,200,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Ashen Warrior Sword,Straight Sword,180,0,0,0,0,17,12,20,0,0,0,50,50,0,0,0,0,Enchanted
Puzzling Stone Sword,Straight Sword,145,0,0,0,0,5,32,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Broken Straight Sword,Straight Sword,160,0,0,0,0,12,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Chaos Rapier,Thrusting Sword,110,0,110,0,0,0,16,14.96,35.8,0,0,50,50,0,30,0,0,Enchanted
Black Scorpion Stinger,Thrusting Sword,300,0,0,0,0,0,0,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Espada Ropera,Thrusting Sword,230,0,0,0,0,4,18,20,0,0,0,50,50,0,0,0,0,Enchanted
Rapier,Thrusting Sword,230,0,0,0,0,7,14,20,0,0,0,50,50,0,0,0,0,Enchanted
Ice Rapier,Thrusting Sword,220,0,0,0,0,7,14,20,0,0,0,50,50,0,0,0,0,Enchanted
Estoc,Thrusting Sword,210,0,0,0,0,20,6,20,0,0,0,50,50,0,0,0,0,Enchanted
Spider's Silk,Thrusting Sword,195,0,0,0,0,0,22,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Ricard's Rapier,Thrusting Sword,160,0,0,0,0,0,35,20,0,0,0,50,50,0,0,0,0,Enchanted
Mail Breaker,Thrusting Sword,150,0,0,0,0,14,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Red Iron Twinblade,Twinblade,340,0,0,0,0,28,0,20,0,0,0,50,50,0,0,0,0,Enchanted
Dragonrider Twinblade,Twinblade,185,110,0,0,0,7,9,40,0,0,0,50,50,30,0,0,0,Enchanted
Stone Twinblade,Twinblade,180,0,0,0,0,28,5,20,0,0,0,50,50,0,0,0,0,Enchanted
Curved Twinblade,Twinblade,170,0,0,0,0,5,15,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Twinblade,Twinblade,150,0,0,0,0,17,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Crypt Blacksword,Ultra Greatsword,370,0,0,0,130,11.67,7,19.71,0,0,42.86,50,50,0,0,0,30,Enchanted
King's Ultra Greatsword,Ultra Greatsword,450,0,0,0,0,42.22,4,20,0,0,0,50,50,0,0,0,0,Enchanted
Black Knight Ultra Greatsword,Ultra Greatsword,280,0,110,0,0,26.53,9,20.36,19.64,0,0,50,50,0,30,0,0,Enchanted
Lost Sinner's Sword,Ultra Greatsword,460,0,0,0,0,19,7,20,0,0,0,50,50,0,0,0,0,Enchanted
Fume Ultra Greatsword,Ultra Greatsword,430,0,0,0,0,36.67,5.1,20,0,0,0,50,50,0,0,0,0,Enchanted
Greatsword,Ultra Greatsword,400,0,0,0,0,38,5,20,0,0,0,50,50,0,0,0,0,Enchanted
Pursuer's Ultra Greatsword,Ultra Greatsword,390,0,0,0,0,29.59,9,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Zweihander,Ultra Greatsword,360,0,0,0,0,20,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Old Knight Ultra Greatsword,Ultra Greatsword,350,0,0,0,0,26,3,20,0,0,0,50,50,0,0,0,0,Enchanted
Drakekeeper's Ultra Greatsword,Ultra Greatsword,330,0,0,0,0,38.24,5,20,0,0,0,50,50,0,0,0,0,Enchanted
Drakewing Ultra Greatsword,Ultra Greatsword,355,0,0,0,0,11,15,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Ivory King Ultra Greatsword,Ultra Greatsword,300,0,0,0,0,19.39,14.29,20,0,0,0,50,50,0,0,0,0,Enchanted
Old Whip,Whip,350,0,0,0,0,5,15,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Bloodied Whip,Whip,250,0,0,0,0,7,9,20,0,0,0,50,50,0,0,0,0,Enchanted
Whip,Whip,210,0,0,0,0,0,16,20,0,0,0,50,50,0,0,0,0,Enchanted
Spotted Whip,Whip,186,0,0,0,0,0,15,18.67,0,0,0,50,50,0,0,0,0,Enchanted
Gyrm Axe,Axe,266,0,266,0,0,35,3,0,30,0,0,25,50,0,15,0,0,Fire
Butcher's Knife,Axe,196,0,196,0,0,37,0,0,28,0,0,25,50,0,15,0,0,Fire
Bandit Axe,Axe,203,0,203,0,0,21,0,0,30,0,0,25,50,0,15,0,0,Fire
Dragonslayer's Crescent Axe,Axe,180,0,36,54,0,30,5,0,25.89,40.11,0,38,50,0,15,22,0,Fire
Battle Axe,Axe,175,0,175,0,0,21,6,0,30,0,0,25,50,0,15,0,0,Fire
Hand Axe,Axe,168,0,168,0,0,21,0,0,30,0,0,25,50,0,15,0,0,Fire
Infantry Axe,Axe,140,0,140,0,0,21,6,0,30,0,0,25,50,0,15,0,0,Fire
Bound Hand Axe,Axe,162,0,30,0,0,51,0,0,28,0,0,37,50,0,15,0,0,Fire
Dragonrider Bow,Bow,162,90,60,0,0,44,9,40.11,25.89,0,0,37,50,22,15,0,0,Fire
Bow of Want,Bow,90,0,78,117,0,25,31,0,28.33,34.87,0,38,50,0,15,22,0,Fire
Composite Bow,Bow,115,0,115,0,0,18,9,0,30,0,0,25,50,0,15,0,0,Fire
Hunter's Blackbow,Bow,108,0,108,0,0,3,24,0,30,0,0,25,50,0,15,0,0,Fire
Long Bow,Bow,105,0,105,0,0,8,21,0,30,0,0,25,50,0,15,0,0,Fire
Sea Bow,Bow,101,0,101,0,0,18,9,0,30,0,0,25,50,0,15,0,0,Fire
Bell Keeper Bow,Bow,91,0,91,0,0,19,17,0,30,0,0,25,50,0,15,0,0,Fire
Short Bow,Bow,91,0,91,0,0,8,21,0,30,0,0,25,50,0,15,0,0,Fire
Manikin Claws,Claw,105,0,105,0,0,19,10,0,30,0,0,25,50,0,15,0,0,Fire
Claws,Claw,116,0,77,0,0,8,25,0,20,0,0,38,50,0,15,0,0,Fire
Malformed Claws,Claw,91,0,91,0,0,21,6,0,30,0,0,25,50,0,15,0,0,Fire
Work Hook,Claw,35,0,5,0,0,24,0,0,10,0,0,45,50,0,6,0,0,Fire
Sanctum Crossbow,Crossbow,186,0,65,0,0,0,0,0,11.83,0,34.26,43,50,0,9,0,25,Fire
Heavy Crossbow,Crossbow,145,0,145,0,0,0,0,0,20,0,0,25,50,0,15,0,0,Fire
Shield Crossbow,Crossbow,140,0,140,0,0,0,0,0,18.67,0,0,25,50,0,15,0,0,Fire
Light Crossbow,Crossbow,125,0,125,0,0,0,0,0,20,0,0,25,50,0,15,0,0,Fire
Sanctum Repeating Crossbow,Crossbow,85,0,29,0,0,0,0,0,11.83,0,34.26,42,50,0,9,0,25,Fire
Avelyn,Crossbow,85,0,85,0,0,0,0,0,20,0,0,25,50,0,15,0,0,Fire
Curved Dragon Greatsword,Curved Greatsword,392,0,167,0,0,31.63,34,0,18,0,0,35,50,0,9,0,0,Fire
Murakumo,Curved Greatsword,266,0,266,0,0,6,22,0,30,0,0,25,50,0,15,0,0,Fire
Arced Sword,Curved Greatsword,252,0,252,0,0,15,22,0,30,0,0,25,50,0,15,0,0,Fire
Curved Nil Greatsword,Curved Greatsword,182,0,223,0,0,33,11,0,74,0,0,23,50,0,17,0,0,Fire
Red Rust Scimitar,Curved Sword,189,0,189,0,0,20,4,0,28,0,0,25,50,0,15,0,0,Fire
Warped Sword,Curved Sword,175,0,175,0,0,4,18,0,28,0,0,25,50,0,15,0,0,Fire
Manikin Sabre,Curved Sword,171,0,171,0,0,7,15,0,30,0,0,25,50,0,15,0,0,Fire
Melu Scimitar,Curved Sword,175,0,175,0,0,7,9,0,30,0,0,25,50,0,15,0,0,Fire
Scimitar,Curved Sword,154,0,154,0,0,6,17,0,30,0,0,25,50,0,15,0,0,Fire
Eleum Loyce,Curved Sword,143,0,108,0,0,3,50,0,30.91,0,0,36,50,0,17,0,0,Fire
Falchion,Curved Sword,180,0,100,0,0,8,25,0,20,0,0,38,50,0,15,0,0,Fire
Spider Fang,Curved Sword,147,0,147,0,0,4,18,0,28,0,0,25,50,0,15,0,0,Fire
Shotel,Curved Sword,140,0,140,0,0,8,21,0,30,0,0,25,50,0,15,0,0,Fire
Monastery Scimitar,Curved Sword,133,0,133,0,0,5,26,0,30,0,0,25,50,0,15,0,0,Fire
Royal Dirk,Dagger,105,0,105,0,0,8,14,0,28,0,0,25,50,0,15,0,0,Fire
Black Flamestone Dagger,Dagger,98,0,98,0,0,19,7,0,30,0,0,25,50,0,15,0,0,Fire
Thief Dagger,Dagger,101,0,101,0,0,5,0,0,30,0,0,25,50,0,15,0,0,Fire
Shadow Dagger,Dagger,84,0,84,0,0,21,6,0,30,0,0,25,50,0,15,0,0,Fire
Retainer's Short Sword,Dagger,50,65,49,0,0,5,5,13.83,10.96,0,0,36,50,21,17,0,0,Fire
Dagger,Dagger,80,0,80,0,0,6,17,0,30,0,0,25,50,0,15,0,0,Fire
Broken Thief Sword,Dagger,84,0,84,0,0,13,0,0,30,0,0,25,50,0,15,0,0,Fire
Manikin Knife,Dagger,102,0,44,0,0,11,13,0,18,0,0,35,50,0,9,0,0,Fire
Bandit's Knife,Dagger,117,0,25,0,0,24,0,0,10,0,0,45,50,0,6,0,0,Fire
Parrying Dagger,Dagger,56,0,56,0,0,4,19,0,30,0,0,25,50,0,15,0,0,Fire
Blue Dagger,Dagger,63,0,38,0,0,5,9,0,32.67,0,0,22,50,0,17,0,0,Fire
Bone Fist,Fists,12,0,69,0,0,34,15.31,0,82.67,0,0,23,50,0,16,0,0,Fire
Caestus,Fists,63,0,63,0,0,32,17,0,30,0,0,25,50,0,15,0,0,Fire
Black Knight Greataxe,Great Axe,326,0,172,0,0,56.67,9,0,67.19,0,0,40,50,0,36,0,0,Fire
Giant Stone Axe,Great Axe,280,0,280,0,0,33.96,0,0,30,0,0,25,50,0,15,0,0,Fire
Gyrm Greataxe,Great Axe,273,0,273,0,0,35.56,3,0,30,0,0,25,50,0,15,0,0,Fire
Greataxe,Great Axe,273,0,273,0,0,27.47,3,0,30,0,0,25,50,0,15,0,0,Fire
Drakekeeper's Greataxe,Great Axe,266,0,266,0,0,35,3,0,30,0,0,25,50,0,15,0,0,Fire
Bandit Greataxe,Great Axe,259,0,259,0,0,13,3,0,30,0,0,25,50,0,15,0,0,Fire
Black Dragon Greataxe,Great Axe,287,0,287,0,0,0,0,0,0,0,0,25,50,0,15,0,0,Fire
Lion Greataxe,Great Axe,203,0,203,0,0,28.57,10,0,30,0,0,25,50,0,15,0,0,Fire
Crescent Axe,Great Axe,189,72,48,0,0,31,14,17.21,29.46,0,0,37,50,23,15,0,0,Fire
Giant Warrior Club,Great Hammer,364,0,364,0,0,36.84,0,0,30,0,0,25,50,0,15,0,0,Fire
Sacred Chime Hammer,Great Hammer,342,0,90,0,135,41.67,0,0,29.41,0,62.19,37,50,0,15,0,23,Fire
Iron King Hammer,Great Hammer,268,0,259,0,0,31.11,12,0,84,0,0,40,50,0,36,0,0,Fire
Dragon Tooth,Great Hammer,329,0,329,0,0,31.11,0,0,30,0,0,25,50,0,15,0,0,Fire
Malformed Skull,Great Hammer,364,0,364,0,0,0,0,0,0,0,0,25,50,0,15,0,0,Fire
Demon's Great Hammer,Great Hammer,315,0,315,0,0,35.56,0,0,30,0,0,25,50,0,15,0,0,Fire
Drakekeeper's Great Hammer,Great Hammer,315,0,315,0,0,35.56,0,0,30,0,0,25,50,0,15,0,0,Fire
Smelter Hammer,Great Hammer,315,0,308,0,0,33.33,0,0,33.33,0,0,22,50,0,16,0,0,Fire
Old Knight Hammer,Great Hammer,350,0,350,0,0,0,0,0,0,0,0,25,50,0,15,0,0,Fire
Gyrm Great Hammer,Great Hammer,301,0,301,0,0,36.67,0,0,30,0,0,25,50,0,15,0,0,Fire
Malformed Shell,Great Hammer,301,0,301,0,0,30.38,0,0,30,0,0,25,50,0,15,0,0,Fire
Drakekeeper's Warpick,Great Hammer,294,0,294,0,0,36.67,0,0,30,0,0,25,50,0,15,0,0,Fire
Great Club,Great Hammer,294,0,294,0,0,36,0,0,30,0,0,25,50,0,15,0,0,Fire
Large Club,Great Hammer,252,0,252,0,0,45,0,0,30,0,0,25,50,0,15,0,0,Fire
Pickaxe,Great Hammer,210,0,210,0,0,36,0,0,30,0,0,25,50,0,15,0,0,Fire
Sanctum Mace,Great Hammer,340,0,59,0,0,60.76,0,0,12,0,0,42,50,0,9,0,0,Fire
Archdrake Mace,Great Hammer,175,0,175,0,0,30,6,0,30,0,0,25,50,0,15,0,0,Fire
Twin-headed Greatbow,Greatbow,163,0,200,0,0,45.28,0,0,74,0,0,23,50,0,17,0,0,Fire
Dragonslayer Greatbow,Greatbow,203,0,203,0,0,29.59,10,0,28,0,0,25,50,0,15,0,0,Fire
Possessed Armor Greatbow,Greatbow,174,0,39,0,52,14,25,0,30.36,0,40.97,36,50,0,16,0,22,Fire
Alonne Greatbow,Greatbow,182,0,182,0,0,19,10,0,30,0,0,25,50,0,15,0,0,Fire
Black Knight Greatsword,Greatsword,268,0,115,0,0,32,6,0,63.87,0,0,40,50,0,36,0,0,Fire
Charred Loyce Greatsword,Greatsword,176,0,163,0,0,19,21,0,68.67,0,0,35,50,0,39,0,0,Fire
Watcher Greatsword,Greatsword,138,112,75,0,0,9,12,70.95,27.4,0,0,37,50,23,15,0,0,Fire
Bluemoon Greatsword,Greatsword,262,0,262,0,0,0,0,0,0,0,0,25,50,0,15,0,0,Fire
Mastodon Greatsword,Greatsword,210,0,210,0,0,29.59,4,0,30,0,0,25,50,0,15,0,0,Fire
Defender Greatsword,Greatsword,180,0,48,72,0,28,9,0,30.14,53.19,0,37,50,0,15,23,0,Fire
Claymore,Greatsword,203,0,203,0,0,19,10,0,30,0,0,25,50,0,15,0,0,Fire
Thorned Greatsword,Greatsword,161,0,107,61,0,28,14,0,19.74,26.53,0,38,50,0,15,23,0,Fire
